HD_LastUpdate,HD_Notes,Interference,aant_rotation_deg,actual_erp,amsl,antenna_type,app_id,banner,base_callsign,bc_mode,bearing,callsign,city,class,class_flag,country,create_ts,digital_erp,distance,erp,erphpk,erpvpk,facility_id,field_strength,format,format2,format3,format_id,frequency,haat,hagl,hd2_format,hd2_slogan,hd3_format,hd3_slogan,hd4_format,hd4_slogan,index,language_id,last_update_ts,lat,level_0,lon,market,mlb,mode,nba,new_erp,new_format,nfl,nhl,npr,owner,pi_code,population,prl,ps_info,radiotext,range_flag,rank,receiver_hagl,relay,search_lat,search_location,search_lon,service_code,slogan,sp,status_date,strong_iboc,supertranslator,timeShare,uneven_polarization
,,"['KCYO,Same Channel,83.22']",,0.023,2712.0,DRL,25076f9193dc19de019432b8102428c3,,K201HM,,290,K201HM,LARAMIE,D,2.5,USA,2025-01-04T14:08:30.190Z,,34.98,0.021462588,0.023,0.023,12349,48.22,Contemporary Christian,,,12.0,88.1,-46.9,12.0,,,,,,,,,2025-01-06T00:00:00.000Z,41.3108333333,128,105.4538888889,,,,,0.023,Contemporary Christian,,,False,"Community Broadcasting, Inc.",None,,,PILGRIM,[scripture verses],7.1469411092,,1855,KCSP-FM 90.3,41.14,"Cheyenne, WY",-104.8202,FX,PILGRIM RADIO,WY,2025-01-10T00:00:00.000Z,False,0.0,False,0.0
,,"['KTDX,adjacent,61.24']",,0.12,2156.0,DRL,25076f9193dc19de01942f22ca7026de,,K206EO,,256,K206EO,GRANITE,D,2.5,USA,2025-01-03T21:26:35.323Z,,11.02,0.0320498688,0.12,0.12,155323,62.68,Unknown,,,4.0,89.1,,73.3,,,,,,,,,2025-01-03T00:00:00.000Z,41.1005555556,180,105.0252777778,Cheyenne,,,,0.12,Unknown,,,False,"Cedar Cove Broadcasting, Inc.",4780,"85,600",,,,22.6860254083,251.0,1855,KRKU 89.1,41.14,"Cheyenne, WY",-104.8202,FX,,WY,2025-01-10T00:00:00.000Z,False,0.0,False,0.0
,,"['KLDV,IBOC,52.83', 'KUNC,adjacent,70.09']",,0.013,2688.0,NDIR,4f54e1b98d834a4c8e0ec1b6063ebeb7,,K217EY,,287,K217EY,LARAMIE,D,2.5,USA,2019-03-14T20:10:13.000Z,,34.0,0.013,0.013,0.013,77191,47.33,Religious Teaching,,,362.0,91.3,274.8,6.0,,,,,,,,,2004-08-30T00:00:00.000Z,41.2849722222,290,105.44525,,,,,0.013,Religious Teaching,,,False,"BIBLE BROADCASTING NETWORK, INC.",,,,,,7.3529411765,,1855,WYFQ-FM 93.5,41.14,"Cheyenne, WY",-104.8202,FX,BIBLE BROADCASTING NETWORK,WY,2004-09-30T00:00:00.000Z,False,0.0,False,0.0
,,[],,0.25,2145.0,NDIR,2799f2dca87c472c96d6c1b6063ebeb7,,K234AH,,256,K234AH,CHEYENNE,D,3.5,USA,2019-03-14T20:10:03.869Z,,11.02,0.25,0.25,0.25,71817,71.14,Religious Teaching,,,362.0,94.7,121.8,62.0,,,,,,,,,2012-11-23T00:00:00.000Z,41.1005277778,447,105.02525,Cheyenne,,,,0.25,Religious Teaching,,,False,"Hi-Line Radio Fellowship, Inc.",,"85,600",,,,31.7604355717,251.0,1855,KFBU-1630,41.14,"Cheyenne, WY",-104.8202,FX,YOUR NETWORK OF PRAISE,WY,2013-01-31T00:00:00.000Z,False,1.0,False,0.0
,,[],,0.25,2730.0,NDIR,5c3735fa13364935b4cbc1b6063ebeb7,,K244FN,,288,K244FN,LARAMIE,D,3.5,USA,2019-03-14T20:12:38.026Z,,34.01,0.25,0.25,0.25,154899,59.92,Country,,,13.0,96.7,,41.0,,,,,,,,,2017-02-13T00:00:00.000Z,41.2874722222,529,105.4444166667,,,,,0.25,Country,,,False,"APPALOOSA BROADCASTING COMPANY, INC.",,,,,,10.2910908556,,1855,KHAT-1210,41.14,"Cheyenne, WY",-104.8202,FX,NEW COUNTRY 96.7,WY,2018-02-13T00:00:00.000Z,False,1.0,False,0.0
,,[],,0.25,1877.0,NDIR,d26457090f2340a98bbec1b6063ebeb7,,K246CI,,107,K246CI,CHEYENNE,D,3.5,USA,2019-03-14T20:12:50.478Z,,0.96,0.25,0.25,0.25,158012,93.51,Adult Contemporary,,,40.0,97.1,,27.0,,,,,,,,,2015-08-04T00:00:00.000Z,41.1358055556,544,104.8025277778,Cheyenne,,,,0.25,Adult Contemporary,,,False,iHeartMedia,,"85,600",,,,364.5833333333,251.0,1855,KOLT-FM-HD2,41.14,"Cheyenne, WY",-104.8202,FX,STAR 97.1,WY,2015-08-17T00:00:00.000Z,False,1.0,False,0.0
,,[],,0.25,1878.0,NDIR,ab7eef1acd984034b6dbc1b6063ebeb7,,K248CZ,,107,K248CZ,CHEYENNE,D,3.5,USA,2019-03-14T20:12:10.825Z,,0.97,0.25,0.25,0.25,148078,93.85,Sports,,,29.0,97.5,,28.0,,,,,,,,,2018-03-19T00:00:00.000Z,41.1358055556,561,104.8024722222,Cheyenne,Rockies,,,0.25,Sports,Broncos,,False,"Montgomery Broadcasting, LLC",,"85,600",,,,360.824742268,251.0,1855,KFBC-1240,41.14,"Cheyenne, WY",-104.8202,FX,,WY,2018-04-03T00:00:00.000Z,False,1.0,False,0.0
,,"['KQMT,Same Channel,45.25']",,0.25,1849.6,DRL,25076f917b1e3849017b21a486cf008a,,K258DN,,101,K258DN,ORCHARD VALLEY,D,3.5,USA,2021-08-07T13:23:55.707Z,,8.02,0.2481534225,0.25,0.25,202347,63.85,Talk,,,32.0,99.5,,22.0,,,,,,,,,2021-08-10T00:00:00.000Z,41.1169444444,625,104.6691666667,Cheyenne,,,,0.25,Talk,,,False,"Townsquare License, LLC",,"85,600",,,,43.6408977556,251.0,1855,KGAB-650,41.14,"Cheyenne, WY",-104.8202,FX,TALK RADIO,WY,2021-09-07T00:00:00.000Z,False,1.0,False,0.0
,,"['KIMN,Same Channel,50.38']",,0.013,2719.0,NDIR,6203d555ab134708aec5c1b6063ebeb7,,K262AI,,288,K262AI,LARAMIE,D,2.5,USA,2019-03-14T20:10:11.822Z,,33.99,0.013,0.0,0.013,76791,42.07,Religious Teaching,,,362.0,100.3,305.5,30.0,,,,,,,,,2013-02-14T00:00:00.000Z,41.2874722222,650,105.4441388889,,,,,0.013,Religious Teaching,,,False,CSN INTERNATIONAL,,,,,,7.3551044425,,1855,KAWZ 89.9,41.14,"Cheyenne, WY",-104.8202,FX,CSN INTERNATIONAL,WY,2013-02-15T00:00:00.000Z,False,0.0,False,1.0
,,"['KOSI,same-channel 5010,58.19']",,0.25,1883.0,NDIR,25076f918ad38b05018adf3a662c0352,,K266CC,,75,K266CC,CHEYENNE,D,3.5,USA,2023-09-29T00:37:40.976Z,,5.28,0.25,0.25,0.25,71836,70.47,Contemporary Christian,,,12.0,101.1,,18.3,,,,,,,,,2023-09-29T00:00:00.000Z,41.1595833333,675,104.7221666667,Cheyenne,,,,0.25,Contemporary Christian,,,False,Educational Media Foundation,,"85,600",,,,66.2878787879,251.0,1855,KRKA 103.9,41.14,"Cheyenne, WY",-104.8202,FX,AIR1,WY,2023-10-06T00:00:00.000Z,False,1.0,False,0.0
,,"['KRFX,Same Channel,48.45', 'KRAN,adjacent,96.61']",,0.25,2700.0,NDIR,4cae7145997d4e7eac1cc1b6063ebeb7,,K278CM,,290,K278CM,LARAMIE,D,3.5,USA,2019-03-14T20:09:00.234Z,,35.03,0.25,0.25,0.25,36554,58.67,Variety,,,35.0,103.5,,10.0,,,,,,,,,2018-04-13T00:00:00.000Z,41.3099722222,768,105.45525,,,,,0.25,Variety,,,True,UNIVERSITY OF WYOMING,,,,,,9.9914359121,,1855,KUWR-HD3,41.14,"Cheyenne, WY",-104.8202,FX,WYOMING SOUNDS,WY,2018-04-27T00:00:00.000Z,False,1.0,False,0.0
,,[],,0.25,1880.0,NDIR,25076ff3719ec7800171a71a2d210159,,K281DD,,107,K281DD,CHEYENNE,D,3.5,USA,2020-04-23T08:54:02.750Z,,0.97,0.25,0.25,0.25,143430,94.88,Christian Contemporary,,,432.0,104.1,,30.0,,,,,,,,,2020-04-23T00:00:00.000Z,41.1358055556,794,104.8024722222,Cheyenne,,,,0.25,Christian Contemporary,,,False,EDUCATIONAL MEDIA FOUNDATION,,"85,600",,,,360.824742268,251.0,1855,KRKA 103.9,41.14,"Cheyenne, WY",-104.8202,FX,AIR1,WY,2020-04-27T00:00:00.000Z,False,1.0,False,0.0
,,"['KAAQ,same-channel 5010,37.74']",0.0,100.0,2292.0,NDIR,246051f665e44f73ba9ec1b6063ebeb7,,KALC,,193,KALC,DENVER,C,10.0,USA,2019-03-14T20:09:39.125Z,,99.66,100.0,100.0,100.0,59601,47.69,Hot AC,,,39.0,105.9,524.0,73.0,LGBTQ Talk/EDM,Channel Q,,,,,,,2005-06-02T00:00:00.000Z,39.7327777778,937,105.2361111111,Denver-Boulder,,HD,,100.0,Hot AC,,,False,"Audacy License, LLC",1120,"2,843,100",,Alice 105.9, Artist/Title,10.0341159944,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,ALICE 105.9,CO,2005-08-31T00:00:00.000Z,False,0.0,False,0.0
,,[],,100.0,2999.0,NDIR,b98c4fc1b0f9423c8f47c1b6063ebeb7,,KARS,,249,KARS-FM,LARAMIE,C1,10.0,USA,2019-03-14T20:08:16.926Z,,49.15,100.0,100.0,100.0,10334,65.4,Contemporary Hit Radio,,,44.0,102.9,248.0,45.0,,,,,,,,,2005-10-31T00:00:00.000Z,40.8769166667,945,105.6960833333,Ft. Collins-Greeley,,,,100.0,Contemporary Hit Radio,,,False,The Fort Collins/Lafayette Divestiture Trust,,"531,500",,,,20.3458799593,106.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,POWER 102.9,WY,2006-05-12T00:00:00.000Z,False,0.0,False,0.0
,,[],,25.0,1859.0,NDIR,6f08d44a6bbb459491e0c1b6063ebeb7,,KAZY,,93,KAZY,CHEYENNE,C3,6.0,USA,2019-03-14T20:12:53.328Z,,6.64,25.0,25.0,25.0,162407,87.23,Rock,,,62.0,93.7,35.0,17.0,,,,,,,,,2006-06-15T00:00:00.000Z,41.1344166667,958,104.6927222222,Cheyenne,,,,25.0,Rock,,,False,FREISLAND BROADCASTING CORP.,12A2,"85,600",,,,90.3614457831,251.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,93.7 KAZY,WY,2006-09-29T00:00:00.000Z,False,0.0,False,0.0
,NO HD ON THIS STATION,[],,100.0,2221.0,NDIR,dd5b3e233fbe44c5b385c1b6063ebeb7,,KBPI,,229,KBPI,FORT COLLINS,C1,10.0,USA,2019-03-14T20:09:57.023Z,,25.96,100.0,100.0,100.0,68976,81.67,Rock,,,62.0,107.9,266.0,116.0,,,,,,,,,2018-02-12T00:00:00.000Z,40.8948888889,984,105.1975833333,Ft. Collins-Greeley,,,,100.0,Rock,Broncos,,False,iHeartMedia,1432,"531,500",,KBPI1079,,38.5208012327,106.0,1855,KBPL 107.9,41.14,"Cheyenne, WY",-104.8202,FM,107.9 KBPI,CO,2018-03-30T00:00:00.000Z,False,0.0,False,0.0
,,"['KUWL,Same Channel,55.03', 'KWYC,adjacent,67.26']",,52.0,2275.0,NDIR,f095b6636ddc4938b570c1b6063ebeb7,,KCFR,,193,KCFR-FM,DENVER,C1,10.0,USA,2019-03-14T20:09:29.081Z,,99.66,52.0,52.0,52.0,53777,46.02,News/Talk,Talk,,21.0,90.1,238.0,56.4,Classical,Colorado Public Radio *NPR*,,,,,,,2018-04-05T00:00:00.000Z,39.7327777778,1010,105.2361111111,Denver-Boulder,,HD,,52.0,News,,,True,"PUBLIC BROADCASTING OF COLORADO, INC.",15DB,"2,843,100",,KCFR CPR News [Pgrm name],"KCFR - News, Talk of the Nation NPR - WWW.KCFR.ORG",10.0341159944,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,COLORADO PUBLIC RADIO,CO,2018-04-11T00:00:00.000Z,False,0.0,False,0.0
,,[],,100.0,2734.0,NDIR,74993d9fe86a4650b16dc1b6063ebeb7,,KCGY,,290,KCGY,LARAMIE,C,10.0,USA,2019-03-14T20:08:25.109Z,,35.0,100.0,100.0,100.0,14753,84.52,Country,,,13.0,95.1,332.0,38.0,,,,,,,,,2015-09-02T00:00:00.000Z,41.3102777778,1013,105.4545833333,,,,,100.0,Country,,,False,"Townsquare License, LLC",15FC,,,,,28.5714285714,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,Y 95 COUNTRY,WY,2015-09-28T00:00:00.000Z,False,0.0,False,0.0
,,"['KAZY,adjacent,87.23', 'KNEB-FM,IBOC,40.24']",,0.58,2098.0,DRL,25076ff38c46c86a018c82e6f8ed5f5e,,KCWA,,203,KCWA,LOVELAND,A,4.0,USA,2023-12-19T11:27:03.853Z,,48.5,0.34926208,0.58,0.58,9761,44.97,Contemporary Christian,,,12.0,93.9,319.0,28.0,,,,,,,,,2024-01-02T00:00:00.000Z,40.4935833333,1038,105.1819166667,Ft. Collins-Greeley,,,,0.58,Contemporary Christian,,,False,Hope Media Group,,"531,500",,,,8.2474226804,106.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,WAY FM,CO,2024-01-04T00:00:00.000Z,False,0.0,False,0.0
,,[],0.0,100.0,2256.0,DRL,2d6f4a61af1140969a54c1b6063ebeb7,,KDHT,,193,KDHT,DENVER,C0,10.0,USA,2019-03-14T20:09:16.765Z,,99.65,100.0,100.0,100.0,48967,48.73,Contemporary Hit Radio,,,44.0,95.7,346.0,49.0,Active Rock,107.9 KBPI,Bilingual Mix,Magic,,,,,2007-10-03T00:00:00.000Z,39.7330555556,1051,105.2366666667,Denver-Boulder,,HD,,100.0,Contemporary Hit Radio,,,False,iHeartMedia,199D,"2,843,100",,95.7 the Party Title & Artist,95.7 the Party Title & Artist,10.0351229303,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,HITS 95.7,CO,2007-12-03T00:00:00.000Z,False,0.0,False,0.0
,,[],,2.5,2153.0,DRL,d52e0b21f76d4e84b4bfc1b6063ebeb7,,KDNR,,256,KDNR,SOUTH GREELEY,A,4.0,USA,2019-03-14T20:10:22.567Z,,11.02,2.5,2.5,2.5,84104,81.3,Contemporary Christian,,,12.0,88.7,126.6,70.3,,,,,,,,,2017-09-26T00:00:00.000Z,41.1005555556,1058,105.0252777778,Cheyenne,,,,2.5,Contemporary Christian,,,False,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",194F,"85,600",,PILGRIM,,36.2976406534,251.0,1855,KCSP 90.3,41.14,"Cheyenne, WY",-104.8202,FM,PILGRIM RADIO,WY,2017-10-06T00:00:00.000Z,False,0.0,False,0.0
,,"['K295DD,adjacent,70.88']",,97.0,2109.0,NDIR,d7b2b811467a4154ace4c1b6063ebeb7,,KFCO,,152,KFCO,BENNETT,C,10.0,USA,2019-03-14T20:08:56.109Z,,95.17,97.0,97.0,0.0,35023,41.16,Classic Hip-Hop,,,375.0,107.1,624.0,600.0,,,,,,,,,2014-10-14T00:00:00.000Z,39.92275,1092,103.9721666667,Denver-Boulder,,,,97.0,Classic Hip-Hop,,,False,"Pillar Ministries, Inc.",1D76,"2,843,100",,kfco,,10.5075128717,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,FLO 107.1,CO,2014-11-07T00:00:00.000Z,False,0.0,False,0.0
,,"['K297AK,Same Channel,37.61', 'KQKS,IBOC,48.16']",,100.0,1630.0,NDIR,25076ff371cd2c4d0171d07e09100021,,KHYY,,46,KHYY,MINATARE,C0,10.0,USA,2020-05-01T09:47:32.940Z,,70.57,100.0,100.0,100.0,164136,41.17,Country,,,13.0,107.3,339.0,137.0,,,,,,,,,2022-09-15T00:00:00.000Z,41.8396666667,1166,103.8269444444,,,,,100.0,Country,,,False,NEBRASKA RURAL RADIO ASSOCIATION,2504,,,TheTrail,Real Country - 106.9 The trail KHYY.com,14.1703273346,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,WILD COUNTRY,NE,2022-10-06T00:00:00.000Z,False,0.0,False,0.0
,,[],,50.0,1963.0,NDIR,43201b584cb140dba250c1b6063ebeb7,,KIGN,,101,KIGN,BURNS,C2,7.0,USA,2019-03-14T20:09:33.673Z,,8.02,50.0,50.0,50.0,56234,96.6,Classic Rock,,,8.0,101.9,150.0,135.0,,,,,,,,,1995-09-20T00:00:00.000Z,41.1169166667,1178,104.6691111111,Cheyenne,,,,50.0,Classic Rock,,,False,"Townsquare License, LLC",25C9,"85,600",,,,87.2817955112,251.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,"101.9 KING FM, CHEYENNE'S ROCK STATION",WY,1995-12-13T02:00:00.000Z,False,0.0,False,0.0
,,"['K262AI,Same Channel,42.07']",,100.0,2364.0,DRL,f915f793c8a04e1eabd9c1b6063ebeb7,,KIMN,,192,KIMN,DENVER,C0,10.0,USA,2019-03-14T20:09:39.125Z,,103.47,74.684164,100.0,100.0,59597,50.38,Hot AC,,,39.0,100.3,344.0,19.0,,,,,,,,,2015-12-23T00:00:00.000Z,39.6734166667,1183,105.2178888889,Denver-Boulder,,HD,,100.0,Hot AC,,,False,"KSE RADIO VENTURES, LLC",2665,"2,843,100",,MIX 100 Artist/Title, Mix100 - 90s 80s and NOW,9.6646370929,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,MIX 100 DENVER'S BEST MUSIC,CO,2016-01-12T00:00:00.000Z,False,0.0,False,0.0
,,[],,13.5,2702.0,NDIR,b09dca1f98cf4381bcafc1b6063ebeb7,,KIMX,,287,KIMX,CENTENNIAL,C2,7.0,USA,2019-03-14T20:13:51.483Z,,34.0,13.5,13.5,13.5,190378,76.78,Contemporary Hit Radio,,,44.0,104.5,284.0,20.0,,,,,,,,,2016-08-24T00:00:00.000Z,41.2849722222,1184,105.44525,,,,,13.5,Contemporary Hit Radio,,,False,"WHITE PARK BROADCASTING, INC.",266F,,,KIMX-FM,Wyoming's Number 1 Hit Music Station,20.5882352941,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,I MIX 104.5,WY,2016-11-04T00:00:00.000Z,False,0.0,False,0.0
,NO HD ON THIS STATION,[],,50.0,2575.0,NDIR,fd5ef348b4ab4b16a039c1b6063ebeb7,,KJAC,,216,KJAC,TIMNATH,C1,10.0,USA,2019-03-14T20:09:02.598Z,,44.8,50.0,50.0,50.0,38345,71.14,Adult Alternative,,,38.0,105.5,397.0,51.0,,,,,,,,,2016-02-17T00:00:00.000Z,40.6174722222,1196,105.3280277778,Ft. Collins-Greeley,,,,50.0,Adult Alternative,,,True,COMMUNITY RADIO FOR NORTHERN COLORADO,27C6,"531,500",,Title & Artist,The Colorado Sound,22.3214285714,106.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,105.5 THE COLORADO SOUND,CO,2016-05-23T00:00:00.000Z,False,0.0,False,0.0
,,"['KIMB,same-channel 5010,38.04', 'K281DD,adjacent,94.88', 'KIMX,adjacent,76.78']",,100.0,2081.0,NDIR,ebcd49e905cf456cbbbec1b6063ebeb7,,KKFN,,190,KKFN,LONGMONT,C1,10.0,USA,2019-03-14T20:10:02.620Z,4.0,101.42,100.0,100.0,100.0,71767,48.25,Sports,,,29.0,104.3,206.0,44.0,Sports,1600 ESPN Denver //KEPN-AM,Sports,DU Sports,,,,,1999-12-27T00:00:00.000Z,39.6958055556,1240,105.1655277778,Denver-Boulder,,HD,,100.0,Sports,,,False,BONNEVILLE INTERNATIONAL CORPORATION,2AF7,"2,843,100",,,,9.859988168,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,THE FAN,CO,2000-03-31T00:00:00.000Z,True,0.0,False,0.0
,,[],,12.0,2129.0,NDIR,25076ff37ca4ed29017cb812e28006fb,,KKPL,,229,KKPL,LAPORTE,C3,6.0,USA,2021-10-25T11:30:17.753Z,,22.32,12.0,12.0,12.0,54394,71.52,Hot AC,,,39.0,99.9,146.0,56.0,,,,,,,,,2021-11-10T00:00:00.000Z,40.9279166667,1250,105.14325,Ft. Collins-Greeley,,,,12.0,Hot AC,,,False,"TOWNSQUARE MEDIA OF FT. COLLINS, INC.",2BF9,"531,500",,99.9 The Point - song/artist,99.9 The Point -2K to Today!,26.8817204301,106.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,"99.9, THE POINT",CO,2021-11-17T00:00:00.000Z,False,0.0,False,0.0
,,"['KTNE-FM,same-channel 5010,36.44', 'KLWV,adjacent,84.35']",,100.0,2448.0,NDIR,5e6a77f8cfe34dac91aec1b6063ebeb7,,KLDV,,191,KLDV,MORRISON,C0,10.0,USA,2019-03-14T20:08:22.146Z,4.0,108.37,100.0,100.0,100.0,12354,52.83,Contemporary Christian,,,12.0,91.1,356.0,21.0,Christian Worship,Air1,2000s Christian Music,K-Love 2000s,,,,,2016-08-30T00:00:00.000Z,39.5999722222,1274,105.21025,Denver-Boulder,,HD,,100.0,Contemporary Christian,,,False,EDUCATIONAL MEDIA FOUNDATION,2D6F,"2,843,100",,K-LOVE Artist/Title,K-LOVE Artist/Title,9.2276460275,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,K-LOVE,CO,2016-09-07T00:00:00.000Z,True,0.0,False,0.0
,,[],,6.0,1977.0,NDIR,0dfbc1ee4f68458bb1dbc1b6063ebeb7,,KLEN,,186,KLEN,CHEYENNE,A,4.0,USA,2019-03-14T20:08:01.491Z,,6.08,6.0,6.0,6.0,5991,90.17,Contemporary Hit Radio,,,44.0,106.3,99.0,77.0,,,,,,,,,2005-11-14T00:00:00.000Z,41.0524722222,1276,104.8324722222,Cheyenne,,,,6.0,Contemporary Hit Radio,,,False,"Townsquare License, LLC",2D81,"85,600",,,,65.7894736842,251.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,106.3 NOW FM,WY,2006-02-17T00:00:00.000Z,False,0.0,False,0.0
,,"['KLMI-FM1,Same Channel,35.82', 'KALC,IBOC,47.69', 'KLEN,adjacent,90.17']",,50.0,2491.0,NDIR,1a00a34b25134e748d8cc1b6063ebeb7,,KLMI,,291,KLMI,ROCK RIVER,C2,7.0,USA,2019-03-14T20:12:54.391Z,,68.23,50.0,50.0,50.0,164207,42.45,Adult Contemporary,,,40.0,106.1,52.0,21.0,,,,,,,,,2014-03-21T00:00:00.000Z,41.4846666667,1289,106.0522222222,,,,,50.0,Adult Contemporary,,,False,"Wolf Creek Radio Broadcasting, LLC",2E4C,,,,,10.2594166789,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,HITS 106,WY,2014-04-23T00:00:00.000Z,False,0.0,False,0.0
,,[],,100.0,2736.0,NDIR,25076f917ce2e04b017ce7785ad0109e,,KLWV,,290,KLWV,CHUGWATER,C0,10.0,USA,2021-11-03T16:23:16.905Z,,35.03,100.0,100.0,100.0,91514,84.35,Contemporary Christian,,,12.0,90.9,329.0,48.0,,,,,,,,,2021-11-03T00:00:00.000Z,41.3099722222,1317,105.45525,,,,,100.0,Contemporary Christian,,,False,EDUCATIONAL MEDIA FOUNDATION,2F5D,,,K-LOVE,,28.5469597488,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,K-LOVE,WY,2021-11-12T00:00:00.000Z,False,0.0,False,0.0
,,[],,12.0,2129.0,NDIR,25076f917ca4f8cf017cb82051351433,,KMAX,,229,KMAX-FM,WELLINGTON,C3,6.0,USA,2021-10-25T11:44:58.057Z,,22.32,12.0,12.0,12.0,84497,71.63,Rock,,,62.0,94.3,146.0,56.0,,,,,,,,,2021-11-10T00:00:00.000Z,40.9279166667,1323,105.14325,Ft. Collins-Greeley,,,,12.0,Rock,,,False,"TOWNSQUARE MEDIA OF FT. COLLINS, INC.",2FC7,"531,500",,PD}MAX-FM 94.3,-,26.8817204301,106.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,KMAX 94.3,CO,2021-12-10T00:00:00.000Z,False,0.0,False,0.0
,,"['KTCL,Same Channel,47.32']",,100.0,1630.0,NDIR,25076ff371cd2c4d0171d0778eff0008,,KMOR,,46,KMOR,GERING,C0,10.0,USA,2020-05-01T09:40:28.490Z,,70.57,100.0,100.0,100.0,67473,41.51,Classic Rock,,,8.0,93.3,339.0,137.0,,,,,,,,,2022-09-15T00:00:00.000Z,41.8396666667,1342,103.8269444444,,,,,100.0,Classic Rock,,,False,NEBRASKA RURAL RADIO ASSOCIATION,312D,,,KMOR,The Rock of the Bluffs!,14.1703273346,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,ROCK OF THE BLUFFS,NE,2022-10-06T00:00:00.000Z,False,0.0,False,0.0
,May have HD subchannels,"['KMAX-FM,adjacent,71.63']",,75.0,1630.0,NDIR,25076f9182a8b45a0182d1ad35cf1058,,KNEB,,46,KNEB-FM,SCOTTSBLUFF,C1,10.0,USA,2022-08-24T17:06:05.828Z,3.0,70.57,75.0,75.0,75.0,51462,40.24,Country,,,13.0,94.1,339.0,137.0,,,,,,,,,2022-09-15T00:00:00.000Z,41.8396666667,1365,103.8269444444,,,HD,,75.0,Country,,,False,NEBRASKA RURAL RADIO ASSOCIATION,32BD,,,TheBrand,Better Country 94.1 The Brand,14.1703273346,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,94.1 THE BRAND,NE,2022-10-06T00:00:00.000Z,True,0.0,False,0.0
,,[],,100.0,2103.0,NDIR,fbd63feef95a48a88c86c1b6063ebeb7,,KOLT,,211,KOLT-FM,CHEYENNE,C1,10.0,USA,2019-03-14T20:08:50.265Z,,7.33,100.0,100.0,100.0,30225,105.49,Country,,,13.0,100.7,202.0,152.0,Adult Contemporary,Star 97.1,,,,,,,2008-06-25T00:00:00.000Z,41.0485833333,1398,104.8916388889,Cheyenne,,HD,,100.0,Country,,,False,iHeartMedia,162F,"85,600",,KOLT FM,,136.4256480218,251.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,100.7 KOLT FM,WY,2008-07-30T00:00:00.000Z,False,0.0,False,0.0
,,"['K266CC,Same Channel,70.47']",,100.0,2364.0,DRL,819d9e61de3740ef94e9c1b6063ebeb7,,KOSI,,192,KOSI,DENVER,C0,10.0,USA,2019-03-14T20:09:55.987Z,10.0,103.47,73.239364,100.0,100.0,67844,50.28,Adult Contemporary,,,40.0,101.1,341.0,19.0,LDS Religious,The Saints Channel,,,,,,,2018-04-20T00:00:00.000Z,39.6734166667,1402,105.2179166667,Denver-Boulder,,HD,,100.0,Adult Contemporary,,,False,BONNEVILLE INTERNATIONAL CORPORATION,36D4,"2,843,100",,KOSI 101.1 Artist Song, Artist/Title + KOSI 101,9.6646370929,19.0,1855,,41.14,"Cheyenne, WY",-104.8202,FM,KOSI 101,CO,2018-04-25T00:00:00.000Z,True,0.0,False,0.0
,,"['K266CC,adjacent,70.47', 'KOSI,IBOC,50.28']",,100.0,1630.0,NDIR,25076ff371cd2c4d0171d081dd18003b,,KOZY,,46,KOZY-FM,BRIDGEPORT,C0,10.0,USA,2020-05-01T09:51:43.877Z,,70.57,100.0,100.0,100.0,81766,41.31,Hot AC,,,39.0,101.3,339.0,137.0,,,,,,,,,2022-09-15T00:00:00.000Z,41.8396666667,1410,103.8269444444,,,,,100.0,Hot AC,,,False,NEBRASKA RURAL RADIO ASSOCIATION,379A,,,KOZY,The Bluff's Hit Music Station,14.1703273346,,1855,,41.14,"Cheyenne, WY",-104.8202,FM,KOZY 101.3 FM,NE,2022-09-20T00:00:00.000Z,False,0.0,False,0.0
